--- 分析日志 for: VAH16.csv ---
--- 协议: CC charge current 1.5C ---

清洗后发现 3933 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
3257     | 3053184.06      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3258     | 3054054.10      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15084.0mA, V=3.56V, P=-53.64W
3259     | 3054129.06      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.9mA, V=3.73V, P=-16.25W
3260     | 3054929.06      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17488.1mA, V=3.03V, P=-52.61W
3261     | 3055064.05      | 1180.80    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3262     | 3056274.86      | 868.03     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=3.99V, P= 17.93W
3263     | 3057172.88      | 3039.26    | 恒压充电 (CV Charge)                    | I=  752.2mA, V=4.20V, P=  3.16W
3264     | 3060242.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3265     | 3061112.19      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15076.2mA, V=3.57V, P=-53.64W
3266     | 3061187.14      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.4mA, V=3.74V, P=-16.25W
3267     | 3061987.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17500.2mA, V=3.03V, P=-52.61W
3268     | 3062122.14      | 1149.03    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3269     | 3063301.17      | 868.36     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=3.99V, P= 17.92W
3270     | 3064199.53      | 3044.46    | 恒压充电 (CV Charge)                    | I=  750.8mA, V=4.20V, P=  3.15W
3271     | 3067273.99      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3272     | 3068144.04      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15078.9mA, V=3.56V, P=-53.64W
3273     | 3068219.00      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.7mA, V=3.73V, P=-16.25W
3274     | 3069018.99      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17527.0mA, V=3.02V, P=-52.61W
3275     | 3069153.99      | 1219.74    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3276     | 3070403.73      | 868.39     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=3.99V, P= 17.93W
3277     | 3071302.12      | 3046.68    | 恒压充电 (CV Charge)                    | I=  751.5mA, V=4.20V, P=  3.16W
3278     | 3074378.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3279     | 3075248.84      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15083.4mA, V=3.56V, P=-53.64W
3280     | 3075323.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.3mA, V=3.73V, P=-16.25W
3281     | 3076123.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17551.2mA, V=3.02V, P=-52.61W
3282     | 3076258.80      | 1225.52    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3283     | 3077514.32      | 869.60     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=3.99V, P= 17.92W
3284     | 3078413.92      | 2886.26    | 恒压充电 (CV Charge)                    | I=  783.4mA, V=4.20V, P=  3.29W
3285     | 3081330.18      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3286     | 3082200.22      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15088.2mA, V=3.56V, P=-53.64W
3287     | 3082275.18      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4358.9mA, V=3.73V, P=-16.25W
3288     | 3083075.18      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17586.0mA, V=3.01V, P=-52.61W
3289     | 3083210.17      | 1257.42    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3290     | 3084497.59      | 874.26     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.95W
3291     | 3085401.85      | 2873.24    | 恒压充电 (CV Charge)                    | I=  791.7mA, V=4.20V, P=  3.32W
3292     | 3088305.09      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3293     | 3089175.13      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15093.3mA, V=3.56V, P=-53.64W
3294     | 3089250.09      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4360.4mA, V=3.73V, P=-16.26W
3295     | 3090050.09      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17614.7mA, V=3.01V, P=-52.61W
3296     | 3090185.08      | 1226.57    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3297     | 3091441.66      | 875.14     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=4.00V, P= 17.94W
3298     | 3092346.80      | 2946.88    | 恒压充电 (CV Charge)                    | I=  771.8mA, V=4.20V, P=  3.24W
3299     | 3095323.68      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3300     | 3096193.73      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15096.2mA, V=3.56V, P=-53.64W
3301     | 3096268.68      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4360.5mA, V=3.73V, P=-16.26W
3302     | 3097068.68      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17626.9mA, V=3.01V, P=-52.61W
3303     | 3097203.68      | 1127.35    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3304     | 3098361.03      | 874.91     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
3305     | 3099265.94      | 3048.79    | 恒压充电 (CV Charge)                    | I=  750.7mA, V=4.20V, P=  3.15W
3306     | 3102344.73      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3307     | 3103214.78      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15099.4mA, V=3.56V, P=-53.64W
3308     | 3103289.73      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4359.7mA, V=3.73V, P=-16.25W
3309     | 3104089.73      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17633.4mA, V=3.01V, P=-52.61W
3310     | 3104224.73      | 1197.13    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3311     | 3105451.86      | 870.67     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.95W
3312     | 3106352.53      | 3073.01    | 恒压充电 (CV Charge)                    | I=  747.0mA, V=4.20V, P=  3.14W
3313     | 3109455.54      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3314     | 3110325.59      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15102.2mA, V=3.56V, P=-53.64W
3315     | 3110400.55      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4359.6mA, V=3.73V, P=-16.25W
3316     | 3111200.54      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17645.7mA, V=3.00V, P=-52.61W
3317     | 3111335.54      | 1190.18    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3318     | 3112555.73      | 870.12     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.95W
3319     | 3113455.84      | 3081.04    | 恒压充电 (CV Charge)                    | I=  746.4mA, V=4.20V, P=  3.13W
3320     | 3116566.89      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3321     | 3117436.93      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15118.0mA, V=3.56V, P=-53.64W
3322     | 3117511.89      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4361.3mA, V=3.73V, P=-16.25W
3323     | 3118311.89      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17684.9mA, V=3.00V, P=-52.61W
3324     | 3118446.88      | 1089.00    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3325     | 3119565.88      | 871.77     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
3326     | 3120467.65      | 3096.50    | 恒压充电 (CV Charge)                    | I=  739.5mA, V=4.20V, P=  3.11W
3327     | 3123594.15      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3328     | 3124464.20      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15129.1mA, V=3.55V, P=-53.64W
3329     | 3124539.15      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4362.5mA, V=3.73V, P=-16.25W
3330     | 3125339.15      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17715.8mA, V=2.99V, P=-52.61W
3331     | 3125474.15      | 1119.92    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3332     | 3126624.07      | 872.56     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
3333     | 3127526.63      | 3097.63    | 恒压充电 (CV Charge)                    | I=  740.4mA, V=4.20V, P=  3.11W
3334     | 3130654.26      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3335     | 3131524.31      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15135.3mA, V=3.55V, P=-53.63W
3336     | 3131599.26      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4363.1mA, V=3.73V, P=-16.25W
3337     | 3132399.26      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17726.8mA, V=2.99V, P=-52.61W
3338     | 3132534.26      | 1140.74    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3339     | 3133705.00      | 873.26     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
3340     | 3134608.26      | 2834.94    | 恒压充电 (CV Charge)                    | I=  799.3mA, V=4.20V, P=  3.36W
3341     | 3137473.20      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3342     | 3138343.25      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15135.4mA, V=3.55V, P=-53.63W
3343     | 3138418.21      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4365.3mA, V=3.73V, P=-16.25W
3344     | 3139218.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17759.9mA, V=2.99V, P=-52.61W
3345     | 3139353.20      | 1161.95    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3346     | 3140545.15      | 881.00     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=3.99V, P= 17.93W
3347     | 3141456.15      | 2932.95    | 恒压充电 (CV Charge)                    | I=  779.8mA, V=4.20V, P=  3.27W
3348     | 3144419.11      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3349     | 3145289.16      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15143.0mA, V=3.55V, P=-53.64W
3350     | 3145364.11      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4365.8mA, V=3.73V, P=-16.26W
3351     | 3146164.11      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17775.1mA, V=2.98V, P=-52.61W
3352     | 3146299.10      | 1151.96    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3353     | 3147481.06      | 878.74     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.93W
3354     | 3148389.80      | 3111.89    | 恒压充电 (CV Charge)                    | I=  741.4mA, V=4.20V, P=  3.11W
3355     | 3151531.69      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3356     | 3152401.74      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15143.4mA, V=3.55V, P=-53.63W
3357     | 3152476.69      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4364.5mA, V=3.73V, P=-16.25W
3358     | 3153276.69      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17774.1mA, V=2.98V, P=-52.61W
3359     | 3153411.69      | 1048.46    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3360     | 3154490.15      | 874.99     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=4.00V, P= 17.94W
3361     | 3155395.14      | 3099.14    | 恒压充电 (CV Charge)                    | I=  740.4mA, V=4.20V, P=  3.11W
3362     | 3158524.28      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3363     | 3159394.33      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15143.5mA, V=3.55V, P=-53.63W
3364     | 3159469.28      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4364.5mA, V=3.73V, P=-16.25W
3365     | 3160269.28      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17780.4mA, V=2.98V, P=-52.61W
3366     | 3160404.28      | 1131.00    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3367     | 3161565.27      | 873.87     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
3368     | 3162469.14      | 3123.37    | 恒压充电 (CV Charge)                    | I=  736.0mA, V=4.20V, P=  3.09W
3369     | 3165622.51      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3370     | 3166492.56      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15144.8mA, V=3.55V, P=-53.63W
3371     | 3166567.51      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4364.3mA, V=3.73V, P=-16.25W
3372     | 3167367.51      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17776.4mA, V=2.98V, P=-52.61W
3373     | 3167502.51      | 1145.61    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3374     | 3168678.11      | 874.23     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.94W
3375     | 3169582.34      | 3111.72    | 恒压充电 (CV Charge)                    | I=  741.8mA, V=4.20V, P=  3.12W
3376     | 3172724.06      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3377     | 3173594.11      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15127.5mA, V=3.55V, P=-53.64W
3378     | 3173669.06      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4362.6mA, V=3.73V, P=-16.25W
3379     | 3174469.06      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17742.4mA, V=2.99V, P=-52.61W
3380     | 3174604.06      | 1142.85    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3381     | 3175776.91      | 874.48     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
3382     | 3176681.38      | 3109.97    | 恒压充电 (CV Charge)                    | I=  739.6mA, V=4.20V, P=  3.11W
3383     | 3179821.35      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3384     | 3180691.40      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15121.7mA, V=3.55V, P=-53.64W
3385     | 3180766.36      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4362.0mA, V=3.73V, P=-16.25W
3386     | 3181566.35      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17732.3mA, V=2.99V, P=-52.61W
3387     | 3181701.35      | 1226.69    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3388     | 3182958.05      | 873.18     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.94W
3389     | 3183861.22      | 3105.37    | 恒压充电 (CV Charge)                    | I=  740.2mA, V=4.20V, P=  3.11W
3390     | 3186996.59      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3391     | 3187866.63      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15122.3mA, V=3.55V, P=-53.64W
3392     | 3187941.59      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4361.9mA, V=3.73V, P=-16.25W
3393     | 3188741.59      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17737.5mA, V=2.99V, P=-52.61W
3394     | 3188876.59      | 1214.38    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3395     | 3190120.96      | 873.28     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
3396     | 3191024.24      | 2733.65    | 恒压充电 (CV Charge)                    | I=  820.0mA, V=4.20V, P=  3.44W
3397     | 3193787.89      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
